orig.order,quadrat,transect,site,year,era,real.date,comm.date,urch,chit,treat,BASP,CCAP,EALM,RFSP,OPCA,RBSP,AGFI,BFSP,DICL,Cris,HEPA,PHPA,BRUP,SPS1,SPS3,SPS8,SPS9,SPS10,SPOT,MSP1,SYSP,SCUN,BRSH,EUBI,DELI,HYSP,EPSC,BAEL,MEFA.c,MEFA,ANE1,GERU,DOCO,DOFE,TUBE,PSOC,VECO,BACR,PSCH,TETR,CHHA,POMA,META,PYST,PEAN,CLHU,DICA,TCM3,DITR,EUPU,SYPA,APPO,APSO,TCM2,TCOT,BOVI,Chel,Core,CNFI,HAIG,Stye,ASPA,TSV1,TSV2,TSOT,INOT,OTHE,HBCO,FUZZ,SHEL,RUBB,richness,diversity,evenness,DETRITUS,BASP,CCAP,EALM,RBSP,RFSP,KELP,HYSP,BRUP,HBCO,SPEN,SPUP,BREN,ZOAN,STCO,SOCO,ANEM,TUCL,TUSO,BARN,PSOL,BRAC,BIVA,ASSO,ASCO,ASUN,FG.detail.R,FG.detail.D,FG.detail.E,space,macroalgae,sponge,hydroid,bryozoan,clonascid,cloninvert,solinvert
536,SC6_21,SC6,SC,2009,Modern.R,38698,38697,u_rem,c_rem,u_rem.c_rem,0.00022899,0.088161209,0.311426609,0,0,0,0,0,0.032516602,0,0,0,0,0,0,0,0,0,0.013739409,0,0,0.004808793,0.032516602,0.339134417,0,0,0,0.010075567,0,0,0,0,0,0,0.022899015,0.047400962,0.009617586,0,0.036638425,0.013739409,0,0.009159606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027936799,0,0,12,1.572277101,0.632730852,0.027936799,0.00022899,0.088161209,0.311426609,0,0,0,0,0.032516602,0,0.013739409,0,0.376459812,0,0.010075567,0,0,0,0.079917564,0,0.036638425,0.013739409,0.009159606,0,0,0,8,1.205722202,0.579829814,0.399816808,0,0.013739409,0,0.408976414,0,0,0.14953057
537,SC6_33,SC6,SC,2009,Modern.R,38698,38697,u_rem,c_con,u_rem.c_con,0.010095911,0.136294801,0.166582534,0,0,0.025744573,0.181726401,0,0.015143867,0,0,0,0,0,0,0,0,0,0.015143867,0,0,0.001009591,0.020696618,0.11130742,0,0,0,0.000504796,0,0,0,0,0,0,0.030287733,0.001261989,0,0,0,0.021201413,0,0,0,0,0,0,0.005047956,0.000252398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015143867,0,0,0.227158001,0.010095911,0.005300353,14,1.787100586,0.67717384,0.242554266,0.010095911,0.136294801,0.166582534,0.025744573,0,0.181726401,0,0.015143867,0,0.015143867,0,0.133013629,0,0.000504796,0,0,0,0.031549722,0,0,0.021201413,0,0,0.005300353,0,9,1.534213668,0.698250731,0.312973246,0.207470974,0.015143867,0,0.148157496,0.005300353,0,0.053255931
538,SC7_2,SC7,SC,2009,Modern.R,38698,38697,u_con,c_rem,u_con.c_rem,0.000433745,0.140099761,0.078291043,0.004337454,0,0,0,0,0.008674908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05790501,0.039253958,0,0.026024723,0,0.009542399,0,0,0,0,0,0,0.052700065,0.004988072,0.013446107,0.004337454,0.034699631,0.004771199,0,0,0,0,0,0,0.251572327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268922143,0,0,13,1.7684842,0.689481137,0.268922143,0.000433745,0.140099761,0.078291043,0,0.004337454,0,0.026024723,0.008674908,0,0,0,0.097158968,0,0.009542399,0,0,0,0.071134244,0.004337454,0.034699631,0.004771199,0,0,0.251572327,0,10,1.540067668,0.66884289,0.21882455,0.004337454,0,0.026024723,0.105833876,0.251572327,0,0.124484927
539,SC7_3,SC7,SC,2009,Modern.R,38698,38697,u_con,c_con,u_con.c_con,0.004199034,0.151375184,0.239554902,0,0,0,0,0,0.121981944,0,0,0,0,0,0,0,0,0,0.012597103,0,0,0.004199034,0.080621457,0.041990342,0,0,0,0.017425992,0,0,0,0,0,0,0.017006089,0.008817972,0,0,0.004199034,0,0,0,0.051228218,0.000209952,0,0,0.155574218,0,0,0,0,0,0,0,0,0,0,0,0.008398068,0,0,0,0,0,0,0,0,0,0.080621457,0,0,13,1.946509955,0.75888826,0.080621457,0.004199034,0.151375184,0.239554902,0,0,0,0,0.121981944,0,0.012597103,0,0.126810834,0,0.017425992,0,0,0,0.02582406,0,0.004199034,0,0,0.051438169,0.155574218,0.008398068,9,1.726806574,0.78590354,0.39512912,0,0.012597103,0,0.248792778,0.207012387,0,0.055847155
540,SC7_4,SC7,SC,2009,Modern.R,38698,38697,u_con,c_rem,u_con.c_rem,0.004417937,0.282747957,0.084382593,0,0,0,0,0,0.040424122,0,0,0,0,0,0,0,0,0.01325381,0.008835874,0,0,0.004417937,0.032250939,0.009277667,0,0,0,0.014137398,0,0,0,0,0,0,0.022752375,0.010382152,0.004417937,0,0,0.008835874,0,0,0.004417937,0,0,0,0.189971283,0,0,0,0,0,0,0,0,0,0.008835874,0,0,0,0,0,0,0,0,0,0,0,0.256240336,0,0,14,1.826280964,0.692020193,0.256240336,0.004417937,0.282747957,0.084382593,0,0,0,0,0.040424122,0,0.022089684,0,0.045946543,0,0.014137398,0,0,0,0.037552463,0,0,0.008835874,0,0.004417937,0.189971283,0.008835874,9,1.596107185,0.726419685,0.371548487,0,0.022089684,0,0.086370665,0.19438922,0,0.069361608
541,SC7_5,SC7,SC,2009,Modern.R,38698,38697,u_con,c_con,u_con.c_con,0,0.233099103,0.092318876,0,0,0,0,0,0.102011146,0,0,0,0,0,0,0,0,0,0.014780712,0,0,0.000242307,0.068572813,0.029561425,0,0,0,0.010176884,0,0,0,0,0,0,0.063726678,0.026411437,0,0,0,0.019384541,0,0,0,0,0,0,0.03440756,0,0,0,0,0,0,0,0,0.00969227,0,0,0.004846135,0,0,0,0,0,0.004846135,0.004846135,0,0,0.281075842,0,0,14,2.162433229,0.819396079,0.281075842,0,0.233099103,0.092318876,0,0,0,0,0.102011146,0,0.014780712,0,0.098376545,0,0.010176884,0,0,0,0.090138115,0,0,0.019384541,0,0,0.03440756,0.019384541,8,1.771182563,0.851758767,0.325417979,0,0.014780712,0,0.200387691,0.03440756,0,0.13908408
542,SC8_37,SC8,SC,2009,Modern.R,38698,38697,u_rem,c_con,u_rem.c_con,0.018634987,0.061495458,0.056370836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019333799,0,0,0.004658747,0.004891684,0,0,0,0,0,0.051246215,0.358723503,0,0.004658747,0.041928721,0,0.005124621,0,0,0,0,0.000232937,0,0,0,0,0,0,0.153738644,0,0,0,0.01397624,0,0,0,0,0,0,0.004658747,0,0,0,0,0,0,0,0,0,0,0.200326112,0,0,12,1.409165829,0.567090047,0.200326112,0.018634987,0.061495458,0.056370836,0,0,0,0,0,0,0.019333799,0,0.009550431,0,0,0.004658747,0.409969718,0.041928721,0.005124621,0,0,0.000232937,0,0,0.167714885,0.004658747,9,1.093730553,0.497778226,0.136501281,0,0.019333799,0,0.009550431,0.167714885,0.046587468,0.419986024
543,SC8_38,SC8,SC,2009,Modern.R,38698,38697,u_rem,c_rem,u_rem.c_rem,0.009485992,0.035517317,0.114714317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017648356,0,0,0,0.004412089,0.004412089,0.088682991,0,0,0,0,0.044341496,0,0.004632694,0.013898081,0,0,0,0.004632694,0.001323627,0.022501655,0.000220604,0,0.000441209,0,0.004632694,0.282373704,0,0,0,0.278182219,0,0,0,0.026913744,0,0,0,0,0.004632694,0,0,0.005073902,0,0,0,0,0,0,0,0,0,0.031325833,0,0,18,1.725864599,0.597108173,0.031325833,0.009485992,0.035517317,0.114714317,0,0,0,0,0,0,0.017648356,0.004412089,0.093095081,0,0.044341496,0,0.018530774,0,0.028457975,0.000220604,0,0.000441209,0.004632694,0.282373704,0.305095963,0.009706596,12,1.548241447,0.623058193,0.159717626,0,0.022060446,0,0.093095081,0.587469667,0,0.106331348
544,SC8_39,SC8,SC,2009,Modern.R,38698,38697,u_rem,c_con,u_rem.c_con,0.022558087,0.185201895,0.076923077,0,0,0.013986014,0,0.004511617,0,0,0,0,0,0,0,0,0.013534852,0,0.018272051,0,0,0.004511617,0.027295285,0,0,0.004511617,0,0,0.013534852,0.184976314,0.004737198,0,0.049627792,0,0.004962779,0.000676743,0,0,0,0,0,0,0,0,0,0,0.040830138,0,0,0,0,0,0,0,0,0,0,0.004511617,0.004511617,0,0,0,0,0,0,0,0,0,0.26167381,0.058651026,0,16,1.901176331,0.685704416,0.320324836,0.022558087,0.185201895,0.076923077,0.013986014,0,0.004511617,0.004511617,0,0,0.031806903,0,0.031806903,0,0,0,0.203248365,0.049627792,0.005639522,0,0,0,0,0,0.040830138,0.009023235,10,1.610276287,0.699334106,0.284683059,0.018497631,0.031806903,0.004511617,0.031806903,0.040830138,0.049627792,0.217911121
545,SC8_40,SC8,SC,2009,Modern.R,38698,38697,u_rem,c_rem,u_rem.c_rem,0,0.004906771,0.009813543,0,0,0,0,0,0,0,0,0,0,0,0.010058881,0,0.025024534,0.039254171,0.014720314,0,0,0.004906771,0.020363101,0,0,0,0,0,0,0,0.02060844,0.044406281,0,0,0.004906771,0,0,0,0.024779195,0.010058881,0,0,0,0,0,0,0.588812561,0,0,0,0,0,0,0.014720314,0.004906771,0,0,0.004906771,0,0,0,0,0,0,0,0.039254171,0,0,0.113591757,0,0,16,1.432783497,0.516767412,0.113591757,0,0.004906771,0.009813543,0,0,0,0,0,0,0.0890579,0,0.025269872,0,0,0.044406281,0.02060844,0,0.004906771,0,0.024779195,0.010058881,0,0,0.608439647,0.004906771,9,1.040731443,0.473657292,0.014720314,0,0.0890579,0,0.025269872,0.608439647,0.044406281,0.065260059
594,SC1_54,SC1,SC,2010,Modern.R,38797,38797,u_rem,c_rem,u_rem.c_rem,0.009878982,0.113608298,0.059273895,0.044455421,0,0,0,0,0.004939491,0,0,0,0,0,0,0,0,0,0.004939491,0,0,0,0,0,0,0,0,0.031365769,0,0,0,0,0.019757965,0,0.004939491,0,0,0,0,0.009878982,0,0,0.316127439,0.212398123,0,0,0.12398123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029636947,0.014818474,0,0,10,1.554888683,0.675279575,0.044455421,0.009878982,0.113608298,0.059273895,0,0.044455421,0,0,0.004939491,0.029636947,0.004939491,0,0,0,0.031365769,0,0,0.019757965,0.004939491,0,0,0.009878982,0,0.528525562,0.12398123,0,10,1.211752804,0.526257556,0.182761176,0.044455421,0.004939491,0,0.004939491,0.652506792,0.019757965,0.046184243
595,SC1_62,SC1,SC,2010,Modern.R,38797,38797,u_rem,c_con,u_rem.c_con,0.069592629,0.223811833,0.106692532,0,0,0.179679922,0,0,0.005092144,0,0,0,0,0,0,0,0,0,0.019398642,0,0,0,0.005334627,0,0,0,0,0.01042677,0,0,0,0,0.029097963,0,0.004849661,0,0,0,0,0.004849661,0.004849661,0,0.121241513,0.093113482,0,0,0.063530553,0,0,0,0,0,0,0,0,0.000242483,0,0,0,0,0,0,0,0,0,0,0,0.004849661,0.053346266,0,0,13,1.826920466,0.712263757,0.058195926,0.069592629,0.223811833,0.106692532,0.179679922,0,0,0,0.005092144,0.004849661,0.019398642,0,0.005334627,0,0.01042677,0,0,0.029097963,0.004849661,0,0,0.004849661,0.004849661,0.214354995,0.063530553,0.000242483,13,1.593006504,0.62106743,0.400096993,0.179679922,0.019398642,0,0.01042677,0.277885548,0.029097963,0.025218235
596,SC1_63,SC1,SC,2010,Modern.R,38797,38797,u_rem,c_rem,u_rem.c_rem,0,0.073253833,0.05865174,0.029204186,0,0.009734729,0,0,0.004867364,0,0,0,0,0.009734729,0,0,0,0,0.014602093,0,0,0,0,0,0,0.009734729,0,0.01095157,0,0,0,0,0.004867364,0,0,0,0,0,0,0.009734729,0,0,0.399123874,0.111949379,0,0,0.185446581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009734729,0.058408372,0,0,12,1.49034224,0.599757838,0.068143101,0,0.073253833,0.05865174,0.009734729,0.029204186,0,0.009734729,0.004867364,0.009734729,0.024336822,0,0,0,0.01095157,0,0,0.004867364,0,0,0,0.009734729,0,0.511073254,0.185446581,0,11,1.185476523,0.494382109,0.131905573,0.038938915,0.024336822,0.009734729,0.004867364,0.696519835,0.004867364,0.020686298
597,SC1_64,SC1,SC,2010,Modern.R,38797,38797,u_rem,c_con,u_rem.c_con,0.040997706,0.350057339,0.040424312,0.005733945,0,0.103784404,0,0,0.023222477,0,0,0,0,0,0,0,0,0.005733945,0.052752294,0,0,0,0.006880734,0,0,0,0,0.000286697,0,0,0,0,0.047305046,0,0.017488532,0,0,0,0,0.028669725,0.005733945,0,0,0,0,0,0.035550459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01146789,0,0,0,0.22391055,0,0,13,2.097297511,0.817675992,0.22391055,0.040997706,0.350057339,0.040424312,0.103784404,0.005733945,0,0,0.023222477,0,0.058486239,0,0.006880734,0,0.000286697,0,0,0.047305046,0.017488532,0,0,0.028669725,0.005733945,0,0.035550459,0.01146789,12,2.042860195,0.82210742,0.431479358,0.109518349,0.058486239,0,0.030103211,0.035550459,0.047305046,0.063646789
598,SC4_36,SC4,SC,2010,Modern.R,38797,38797,u_con,c_con,u_con.c_con,0,0.058626091,0.102931305,0.000223764,0,0,0,0,0,0,0,0,0.000223764,0.008950548,0,0,0.009174312,0,0.035802193,0,0,0,0.000671291,0,0,0,0,0.005594093,0,0,0,0,0,0,0.045200269,0.000895055,0,0,0.013425822,0.000223764,0,0,0.19266055,0.058626091,0,0,0.072051913,0.004922802,0,0,0,0,0.004699038,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0,0.004475274,0.067129112,0.30431864,0,0,17,1.857216555,0.655515957,0.375923025,0,0.058626091,0.102931305,0,0.000223764,0,0,0.000223764,0.067129112,0.053927053,0,0.000671291,0,0.005594093,0,0,0,0.046095323,0,0.013425822,0.000223764,0,0.251286641,0.081673753,0.009174312,12,1.578697581,0.635314643,0.161557395,0.000223764,0.053927053,0,0.000895055,0.332960394,0,0.074513314
599,SC4_45,SC4,SC,2010,Modern.R,38797,38797,u_con,c_rem,u_con.c_rem,0,0.044858983,0.129025094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133466578,0,0,0,0.03619809,0,0,0,0.115922718,0.004885632,0,0,0,0,0,0,0.022207417,0.000222074,0.004441483,0,0,0.000222074,0,0,0.279813458,0.076171441,0,0,0.058405507,0.000222074,0,0,0,0,0,0,0,0.009327115,0,0,0,0,0,0,0,0,0,0,0,0.008882967,0.075727293,0,0,13,1.779031158,0.693593093,0.08461026,0,0.044858983,0.129025094,0,0,0,0,0,0.008882967,0.133466578,0,0.03619809,0.115922718,0.004885632,0,0,0,0.026870975,0,0,0.000222074,0,0.355984899,0.058627582,0.009327115,10,1.556299539,0.675892302,0.173884077,0,0.133466578,0,0.03619809,0.414612481,0.115922718,0.041305796
600,SC4_51,SC4,SC,2010,Modern.R,38797,38797,u_con,c_rem,u_con.c_rem,0,0.026354942,0.27205101,0,0,0,0,0,0,0,0,0,0.004463337,0.012964931,0,0,0,0,0.029968119,0,0,0.00042508,0.039319872,0,0,0,0.11498406,0,0,0,0,0,0,0,0.034218916,0.005100956,0,0,0,0,0,0,0.323060574,0.012752391,0,0,0.029968119,0,0,0,0,0,0,0,0,0.004888417,0,0,0.004250797,0,0,0,0,0,0,0,0,0,0.080977683,0.004250797,0,13,1.596452453,0.622410906,0.08522848,0,0.026354942,0.27205101,0,0,0,0,0.004463337,0,0.04293305,0,0.039744952,0.11498406,0,0,0,0,0.039319872,0,0,0,0,0.335812965,0.029968119,0.009139214,8,1.427148994,0.686313592,0.298405951,0,0.04293305,0,0.044208289,0.365781084,0.11498406,0.048459086
601,SC4_52,SC4,SC,2010,Modern.R,38797,38797,u_con,c_con,u_con.c_con,0,0.004382304,0.129590985,0,0,0,0,0,0,0,0,0,0.000417362,0.020868114,0,0,0,0,0.034015025,0,0,0.004173623,0.017320534,0,0,0,0.08827212,0,0,0,0,0,0,0,0.025250417,0,0,0.004173623,0,0.004382304,0,0,0.279841402,0.046744574,0,0,0.059891486,0.013146912,0,0,0,0,0,0,0,0.004382304,0.000208681,0.004173623,0,0,0,0.050083472,0,0,0,0,0,0.037562604,0.171118531,0,0,17,1.968010929,0.694621509,0.208681135,0,0.004382304,0.129590985,0,0,0,0,0.000417362,0.037562604,0.054883139,0,0.021494157,0.08827212,0,0,0,0,0.025250417,0.004173623,0,0.004382304,0,0.326585977,0.073038397,0.05884808,11,1.716125916,0.715680095,0.133973289,0,0.054883139,0,0.021911519,0.399624374,0.08827212,0.092654424
602,SC5_34,SC5,SC,2010,Modern.R,38797,38797,u_con,c_con,u_con.c_con,0.004557885,0.041932543,0.237010027,0,0,0.004557885,0.050136737,0,0,0,0,0,0.000455789,0.036463081,0,0,0.000455789,0,0.045578851,0,0,0,0.018231541,0,0,0.018459435,0,0.005469462,0,0,0,0,0,0,0,0.009799453,0,0,0,0.005469462,0,0,0.264357338,0.063810392,0,0,0.028258888,0,0,0,0,0,0,0,0,0.018459435,0,0,0,0.000455789,0,0,0,0,0.004557885,0,0,0.00911577,0.132178669,0.000227894,0,17,1.919752528,0.677588411,0.141522334,0.004557885,0.041932543,0.237010027,0.004557885,0,0.050136737,0.018459435,0.000455789,0.00911577,0.082497721,0,0.018231541,0,0.005469462,0,0,0,0.009799453,0,0,0.005469462,0,0.32816773,0.028258888,0.023473108,13,1.568650555,0.611571745,0.283500456,0.054694622,0.082497721,0.018459435,0.018687329,0.356426618,0,0.044211486
603,SC5_47,SC5,SC,2010,Modern.R,38797,38797,u_con,c_rem,u_con.c_rem,0.02991453,0.119183286,0.19017094,0,0,0.038461538,0.052231719,0,0,0,0,0,0.004748338,0,0,0,0,0,0.009734093,0,0,0.004748338,0.010208927,0,0,0,0,0.015194682,0,0,0,0,0,0,0.004985755,0,0,0.004748338,0,0.009496676,0,0,0.067188984,0.023979107,0,0,0.095916429,0.024216524,0,0,0,0,0.019230769,0,0,0.000237417,0.004748338,0,0,0,0,0,0,0,0,0,0,0.014245014,0.256410256,0,0,17,2.317150793,0.817852562,0.270655271,0.02991453,0.119183286,0.19017094,0.038461538,0,0.052231719,0,0.004748338,0.014245014,0.009734093,0,0.014957265,0,0.015194682,0,0,0,0.004985755,0.004748338,0,0.009496676,0,0.091168091,0.139363723,0.004985755,13,1.944942617,0.7582772,0.339268756,0.090693257,0.009734093,0,0.019705603,0.230531814,0,0.039411206
604,SC5_49,SC5,SC,2010,Modern.R,38797,38797,u_con,c_con,u_con.c_con,0.027828887,0.033118675,0.225390984,0,0,0.018629255,0.06899724,0,0,0,0,0,0.000229991,0,0,0,0,0,0.009199632,0,0,0.009199632,0.023459062,0,0,0,0,0.001149954,0,0,0,0,0,0,0,0.000919963,0,0,0.004599816,0.004599816,0,0.004599816,0.26724931,0.023229071,0,0,0.079116835,0,0,0,0,0,0,0,0,0.004599816,0,0.004599816,0.000229991,0,0,0,0,0,0,0,0,0.009429623,0.179622815,0,0,17,1.672003765,0.590143968,0.189052438,0.027828887,0.033118675,0.225390984,0.018629255,0,0.06899724,0,0.000229991,0.009429623,0.009199632,0,0.032658694,0,0.001149954,0,0,0,0.000919963,0,0.004599816,0.004599816,0.004599816,0.290478381,0.079116835,0.009429623,14,1.52934425,0.579503989,0.286338546,0.087626495,0.009199632,0,0.032888684,0.369595216,0,0.025298988
605,SC5_50,SC5,SC,2010,Modern.R,38797,38797,u_con,c_rem,u_con.c_rem,0.008579201,0.046243984,0.163214062,0,0,0.012973425,0.083699519,0,0.004184976,0,0,0,0,0,0,0,0,0,0.063193137,0,0,0.025109856,0.008369952,0,0,0.004184976,0,0.012764177,0,0,0,0,0,0,0.02092488,0,0,0,0,0.016739904,0,0.025109856,0.200878845,0.080142289,0,0,0.051265955,0.000209249,0,0,0,0,0.008369952,0,0,0.004394225,0.004184976,0,0,0,0,0,0,0,0,0,0.000209249,0,0.15484411,0.000209249,0,18,2.213444598,0.765799275,0.155262607,0.008579201,0.046243984,0.163214062,0.012973425,0,0.083699519,0.004184976,0.004184976,0,0.063193137,0,0.033479807,0,0.012764177,0,0,0,0.02092488,0,0,0.016739904,0.025109856,0.281021134,0.059845156,0.008579201,13,1.865046831,0.72712813,0.218037246,0.096672944,0.063193137,0.004184976,0.037664783,0.34086629,0,0.084118016
606,SC6_14,SC6,SC,2010,Modern.R,38797,38797,u_rem,c_con,u_rem.c_con,0.05255614,0.091495461,0.43956044,0,0,0.004777831,0.05255614,0,0.000238892,0,0,0,0.004777831,0,0,0,0,0,0,0,0,0.019111323,0.030100334,0.014333493,0,0,0,0,0,0,0,0,0,0,0.000238892,0.00621118,0,0,0.019827998,0,0,0.000477783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005016722,0,0,0,0,0,0,0,0,0,0,0,0.253225036,0,0.005494505,12,1.903122832,0.765872968,0.258719541,0.05255614,0.091495461,0.43956044,0.004777831,0,0.05255614,0,0.005016722,0,0,0,0.063545151,0,0,0,0,0,0.006450072,0,0.019827998,0,0.000477783,0,0,0.005016722,8,1.466890856,0.705425388,0.58361204,0.05733397,0,0,0.068561873,0,0,0.031772575
607,SC6_18,SC6,SC,2010,Modern.R,38797,38797,u_rem,c_rem,u_rem.c_rem,0.016029923,0.10686615,0.261822068,0.005343308,0,0.06411969,0,0,0.005343308,0,0,0,0,0.032059845,0,0,0,0,0.032059845,0,0,0.048089768,0.02137323,0.10686615,0,0,0,0.000267165,0,0,0,0,0,0,0.02137323,0.000534331,0,0,0.016029923,0.005343308,0,0,0.005343308,0,0,0,0.005343308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133582688,0.112209458,0,0,15,2.139158655,0.789925775,0.245792145,0.016029923,0.10686615,0.261822068,0.06411969,0.005343308,0,0,0.005343308,0.133582688,0.06411969,0,0.176329148,0,0.000267165,0,0,0,0.021907561,0,0.016029923,0.005343308,0,0.005343308,0.005343308,0,12,1.736333742,0.698752101,0.384718141,0.069462998,0.06411969,0,0.181672455,0.010686615,0,0.043547956
608,SC6_21,SC6,SC,2010,Modern.R,38797,38797,u_rem,c_rem,u_rem.c_rem,0.01375989,0.096319229,0.096319229,0,0,0,0,0,0.048159615,0,0,0,0,0.006879945,0,0,0,0,0.006879945,0,0,0,0.020639835,0.343997248,0,0,0,0.022015824,0,0,0,0,0,0,0.05503956,0.028551772,0,0,0.034399725,0.034399725,0.01375989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06879945,0.110079119,0,0,11,1.624485739,0.677463172,0.178878569,0.01375989,0.096319229,0.096319229,0,0,0,0,0.048159615,0.06879945,0.01375989,0,0.364637083,0,0.022015824,0,0,0,0.083591331,0,0.034399725,0.034399725,0.01375989,0,0,0,9,1.578978176,0.718623937,0.206398349,0,0.01375989,0,0.412796698,0,0,0.188166495
609,SC6_33,SC6,SC,2010,Modern.R,38797,38797,u_rem,c_con,u_rem.c_con,0.015091539,0.144235527,0.21301336,0.034636319,0,0,0.089312222,0,0.00544285,0,0,0,0,0,0,0,0,0,0.004948046,0,0,0.000247402,0.035625928,0.054428501,0,0,0,0,0,0,0,0,0,0,0.034883721,0.01632855,0,0,0.000247402,0.029935675,0.004948046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014844137,0,0.029688273,0.267194458,0.004948046,0,13,2.089685757,0.814708388,0.301830777,0.015091539,0.144235527,0.21301336,0,0.034636319,0.089312222,0,0.00544285,0.029688273,0.004948046,0,0.090301831,0,0,0,0,0,0.051212271,0,0.000247402,0.029935675,0.004948046,0,0,0,10,1.84082728,0.79946113,0.372340426,0.12394854,0.004948046,0,0.095744681,0,0,0.086343394
610,SC7_2,SC7,SC,2010,Modern.R,38797,38797,u_con,c_rem,u_con.c_rem,0.008624407,0.172919362,0.073954291,0.008624407,0,0,0,0,0.017248814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056489866,0.030401035,0,0.004312204,0,0.013799051,0,0,0,0,0,0,0.064898663,0.00021561,0.004527814,0,0.017248814,0.004743424,0.004312204,0,0,0,0,0,0.116645106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396722725,0,0.004312204,13,1.945956496,0.758672482,0.401034929,0.008624407,0.172919362,0.073954291,0,0.008624407,0,0.004312204,0.017248814,0,0,0,0.086890901,0,0.013799051,0,0,0,0.069642087,0,0.017248814,0.004743424,0.004312204,0,0.116645106,0,10,1.729197821,0.750981072,0.25549806,0.008624407,0,0.004312204,0.104139715,0.116645106,0,0.10974558
611,SC7_3,SC7,SC,2010,Modern.R,38797,38797,u_con,c_con,u_con.c_con,0,0.232108317,0.237185687,0,0,0,0,0,0.043520309,0,0,0,0,0,0,0,0,0,0.02417795,0,0,0,0.072775629,0.043520309,0,0,0,0.019584139,0,0,0,0,0,0,0.043762089,0.005560928,0,0,0.00483559,0,0,0,0.040135397,0,0,0,0.087765957,0,0,0,0,0,0,0,0,0,0,0,0.00967118,0,0,0,0,0,0,0,0,0,0.135396518,0,0,11,2.131786823,0.889024157,0.135396518,0,0.232108317,0.237185687,0,0,0,0,0.043520309,0,0.02417795,0,0.116295938,0,0.019584139,0,0,0,0.049323017,0,0.00483559,0,0,0.040135397,0.087765957,0.00967118,9,1.893333072,0.861693015,0.469294004,0,0.02417795,0,0.159816248,0.127901354,0,0.083413926
612,SC7_4,SC7,SC,2010,Modern.R,38797,38797,u_con,c_rem,u_con.c_rem,0.004541326,0.317892825,0.12284287,0,0,0.004768392,0,0,0.014078111,0,0,0,0,0,0,0,0,0.009309718,0.009082652,0,0,0.004541326,0.019073569,0.004541326,0,0,0,0.014986376,0,0,0,0,0,0,0.050635786,0.005222525,0,0,0,0.009082652,0,0,0.000227066,0,0,0,0.104904632,0,0,0,0,0,0,0,0,0,0.004541326,0,0,0,0,0,0,0,0,0,0,0,0.29972752,0,0,14,1.94078431,0.735408166,0.29972752,0.004541326,0.317892825,0.12284287,0.004768392,0,0,0,0.014078111,0,0.018392371,0,0.028156222,0,0.014986376,0,0,0,0.055858311,0,0,0.009082652,0,0.000227066,0.104904632,0.004541326,10,1.728645711,0.750741293,0.445277021,0.004768392,0.018392371,0,0.042234332,0.105131698,0,0.084468665
613,SC7_5,SC7,SC,2010,Modern.R,38797,38797,u_con,c_con,u_con.c_con,0.00023015,0.248791715,0.101265823,0,0,0,0,0.004602992,0.101495972,0,0,0,0,0,0,0,0,0,0.009205984,0,0,0.013808976,0.055926352,0.027848101,0,0,0,0.009436133,0,0,0,0,0,0,0.07456847,0.024626007,0,0,0,0.018642117,0.004602992,0,0,0,0,0,0.023475259,0.004833142,0,0,0,0,0,0,0,0.009436133,0,0,0.004602992,0,0,0,0,0,0.00023015,0.004602992,0,0,0.257767549,0,0,17,2.27141686,0.801710491,0.257767549,0.00023015,0.248791715,0.101265823,0,0,0.004602992,0,0.101495972,0,0.009205984,0,0.097583429,0,0.009436133,0,0,0,0.099194476,0,0,0.018642117,0.004602992,0,0.0283084,0.014269275,10,1.790650084,0.77766945,0.350287687,0.004602992,0.009205984,0,0.199079402,0.0283084,0,0.146144994
