quad,site,real.date,comm.date,month,urch,chit,treat,BASP,CCAP,EALM,RFSP,OPCA,RBSP,AGFI,BFSP,DICL,Cris,HEPA,PHPA,BRUP,HBCO,SPS1,SPS3,SPS8,SPS9,SPS10,SPOT,MSP1,SYSP,SCUN,BRSH,EUBI,DELI,HYSP,EPSC,BAEL,MEFA.t,GERU,DOCO,DOFE,TUBE,PSOC,VECO,BACR,PSCH,TETR,CHHA,POMA,META,PYST,PEAN,CLHU,DICA,TCM3,DITR,EUPU,SYPA,APPO,APSO,TCM2,TCOT,BOVI,Chel,Core,CNFI,HAIG,Stye,ASPA,TSV1,TSV2,TSOT,INOT,OTHE,SHEL,FUZZ,RUBB,richness,diversity,evenness,DETRITUS,BASP,CCAP,EALM,RBSP,RFSP,KELP,HYSP,BRUP,HBCO,SPEN,SPUP,BREN,ZOAN,STCO,SOCO,ANEM,TUCL,TUSO,BARN,PSOL,BRAC,BIVA,ASSO,ASCO,ASUN,space,macroalgae,redalgae,sponge,hydroid,bryozoan,clonascid,cloninvert,solinvert,invert.tot,,
SC1_54,SC,22-Mar-10,40259,1003,u_rem,c_rem,u_rem.c_rem,0.009878982,0.113608298,0.059273895,0.044455421,0,0,0,0,0.004939491,0,0,0,0,0.029636947,0,0,0,0,0,0.004939491,0,0,0,0,0,0,0,0,0.031365769,0,0,0.019757965,0,0.004939491,0,0,0,0,0.009878982,0,0,0.316127439,0.212398123,0,0,0.12398123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014818474,0,13,1.943251456,0.757617865,0.014818474,0.009878982,0.113608298,0.059273895,0,0.044455421,0,0,0.004939491,0.029636947,0.004939491,0,0,0,0.031365769,0,0,0.019757965,0.004939491,0,0,0.009878982,0,0.528525562,0.12398123,0,0.182761176,0.044455421,0.044455421,0.004939491,0,0.004939491,0.652506792,0.019757965,0.046184243,0.75796493,,
SC1_62,SC,22-Mar-10,40259,1003,u_rem,c_con,u_rem.c_con,0.069592629,0.223811833,0.106692532,0,0,0.179679922,0,0,0.005092144,0,0,0,0,0.004849661,0,0,0,0,0,0.019398642,0,0,0,0.005334627,0,0,0,0,0.01042677,0,0,0.029097963,0,0.004849661,0,0,0,0,0.004849661,0.004849661,0,0.121241513,0.093113482,0,0,0.063530553,0,0,0,0,0,0,0,0,0.000242483,0,0,0,0,0,0,0,0,0,0,0,0,0.053346266,0,16,2.059516514,0.742813565,0.053346266,0.069592629,0.223811833,0.106692532,0.179679922,0,0,0,0.005092144,0.004849661,0.019398642,0,0.005334627,0,0.01042677,0,0,0.029097963,0.004849661,0,0,0.004849661,0.004849661,0.214354995,0.063530553,0.000242483,0.400096993,0.179679922,0.179679922,0.019398642,0,0.01042677,0.277885548,0.029097963,0.025218235,0.366876819,,
SC1_63,SC,22-Mar-10,40259,1003,u_rem,c_rem,u_rem.c_rem,0,0.073253833,0.05865174,0.029204186,0,0.009734729,0,0,0.004867364,0,0,0,0,0.009734729,0.009734729,0,0,0,0,0.014602093,0,0,0,0,0,0,0.009734729,0,0.01095157,0,0,0.004867364,0,0,0,0,0,0,0.009734729,0,0,0.399123874,0.111949379,0,0,0.185446581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058408372,0,15,1.823502225,0.673363523,0.058408372,0,0.073253833,0.05865174,0.009734729,0.029204186,0,0.009734729,0.004867364,0.009734729,0.024336822,0,0,0,0.01095157,0,0,0.004867364,0,0,0,0.009734729,0,0.511073254,0.185446581,0,0.131905573,0.038938915,0.038938915,0.024336822,0.009734729,0.004867364,0.696519835,0.004867364,0.020686298,0.77074714,,
SC1_64,SC,22-Mar-10,40259,1003,u_rem,c_con,u_rem.c_con,0.040997706,0.350057339,0.040424312,0.005733945,0,0.103784404,0,0,0.023222477,0,0,0,0,0,0,0,0,0,0.005733945,0.052752294,0,0,0,0.006880734,0,0,0,0,0.000286697,0,0,0.047305046,0,0.017488532,0,0,0,0,0.028669725,0.005733945,0,0,0,0,0,0.035550459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01146789,0,0,0,0.22391055,0,15,1.851170908,0.683580721,0.22391055,0.040997706,0.350057339,0.040424312,0.103784404,0.005733945,0,0,0.023222477,0,0.058486239,0,0.006880734,0,0.000286697,0,0,0.047305046,0.017488532,0,0,0.028669725,0.005733945,0,0.035550459,0.01146789,0.431479358,0.109518349,0.109518349,0.058486239,0,0.030103211,0.035550459,0.047305046,0.063646789,0.235091743,,
SC4_36,SC,22-Mar-10,40259,1003,u_con,c_con,u_con.c_con,0,0.058626091,0.102931305,0.000223764,0,0,0,0,0,0,0,0,0.000223764,0.067129112,0.008950548,0,0,0.009174312,0,0.035802193,0,0,0,0.000671291,0,0,0,0,0.005594093,0,0,0,0,0.045200269,0.000895055,0,0,0.013425822,0.000223764,0,0,0.19266055,0.058626091,0,0,0.072051913,0.004922802,0,0,0,0,0.004699038,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0,0.004475274,0,0.30431864,0,20,2.230904125,0.744694092,0.308793914,0,0.058626091,0.102931305,0,0.000223764,0,0,0.000223764,0.067129112,0.053927053,0,0.000671291,0,0.005594093,0,0,0,0.046095323,0,0.013425822,0.000223764,0,0.251286641,0.081673753,0.009174312,0.161557395,0.000223764,0.000223764,0.053927053,0,0.000895055,0.332960394,0,0.074513314,0.529424927,,
SC4_45,SC,22-Mar-10,40259,1003,u_con,c_rem,u_con.c_rem,0,0.044858983,0.129025094,0,0,0,0,0,0,0,0,0,0,0.008882967,0,0,0,0,0,0.133466578,0,0,0,0.03619809,0,0,0,0.115922718,0.004885632,0,0,0,0,0.022207417,0.000222074,0.004441483,0,0,0.000222074,0,0,0.279813458,0.076171441,0,0,0.058405507,0.000222074,0,0,0,0,0,0,0,0.009327115,0,0,0,0,0,0,0,0,0,0,0,0,0.075727293,0,16,2.070345923,0.746719449,0.075727293,0,0.044858983,0.129025094,0,0,0,0,0,0.008882967,0.133466578,0,0.03619809,0.115922718,0.004885632,0,0,0,0.026870975,0,0,0.000222074,0,0.355984899,0.058627582,0.009327115,0.173884077,0,0,0.133466578,0,0.03619809,0.414612481,0.115922718,0.041305796,0.75038863,,
SC4_51,SC,22-Mar-10,40259,1003,u_con,c_rem,u_con.c_rem,0,0.026354942,0.27205101,0,0,0,0,0,0,0,0,0,0.004463337,0,0.012964931,0,0,0,0,0.029968119,0,0,0.00042508,0.039319872,0,0,0,0.11498406,0,0,0,0,0,0.034218916,0.005100956,0,0,0,0,0,0,0.323060574,0.012752391,0,0,0.029968119,0,0,0,0,0,0,0,0,0.004888417,0,0,0.004250797,0,0,0,0,0,0,0,0,0.004250797,0.080977683,0,15,1.804553377,0.666366294,0.08522848,0,0.026354942,0.27205101,0,0,0,0,0.004463337,0,0.04293305,0,0.039744952,0.11498406,0,0,0,0,0.039319872,0,0,0,0,0.335812965,0.029968119,0.009139214,0.298405951,0,0,0.04293305,0,0.044208289,0.365781084,0.11498406,0.048459086,0.616365569,,
SC4_52,SC,22-Mar-10,40259,1003,u_con,c_con,u_con.c_con,0,0.004382304,0.129590985,0,0,0,0,0,0,0,0,0,0.000417362,0.037562604,0.020868114,0,0,0,0,0.034015025,0,0,0.004173623,0.017320534,0,0,0,0.08827212,0,0,0,0,0,0.025250417,0,0,0.004173623,0,0.004382304,0,0,0.279841402,0.046744574,0,0,0.059891486,0.013146912,0,0,0,0,0,0,0,0.004382304,0.000208681,0.004173623,0,0,0,0.050083472,0,0,0,0,0,0,0.171118531,0,20,2.20267552,0.735271152,0.171118531,0,0.004382304,0.129590985,0,0,0,0,0.000417362,0.037562604,0.054883139,0,0.021494157,0.08827212,0,0,0,0,0.025250417,0.004173623,0,0.004382304,0,0.326585977,0.073038397,0.05884808,0.133973289,0,0,0.054883139,0,0.021911519,0.399624374,0.08827212,0.092654424,0.69490818,,
SC5_34,SC,22-Mar-10,40259,1003,u_con,c_con,u_con.c_con,0.004557885,0.041932543,0.237010027,0,0,0.004557885,0.050136737,0,0,0,0,0,0.000455789,0.00911577,0.036463081,0,0,0.000455789,0,0.045578851,0,0,0,0.018231541,0,0,0.018459435,0,0.005469462,0,0,0,0,0,0.009799453,0,0,0,0.005469462,0,0,0.264357338,0.063810392,0,0,0.028258888,0,0,0,0,0,0,0,0,0.018459435,0,0,0,0.000455789,0,0,0,0,0.004557885,0,0,0.000227894,0.132178669,0,20,2.099483554,0.700824828,0.132406563,0.004557885,0.041932543,0.237010027,0.004557885,0,0.050136737,0.018459435,0.000455789,0.00911577,0.082497721,0,0.018231541,0,0.005469462,0,0,0,0.009799453,0,0,0.005469462,0,0.32816773,0.028258888,0.023473108,0.283500456,0.054694622,0.004557885,0.082497721,0.018459435,0.018687329,0.356426618,0,0.044211486,0.529398359,,
SC5_47,SC,22-Mar-10,40259,1003,u_con,c_rem,u_con.c_rem,0.02991453,0.119183286,0.19017094,0,0,0.038461538,0.052231719,0,0,0,0,0,0.004748338,0.014245014,0,0,0,0,0,0.009734093,0,0,0.004748338,0.010208927,0,0,0,0,0.015194682,0,0,0,0,0.004985755,0,0,0.004748338,0,0.009496676,0,0,0.067188984,0.023979107,0,0,0.095916429,0.024216524,0,0,0,0,0.019230769,0,0,0.000237417,0.004748338,0,0,0,0,0,0,0,0,0,0,0,0.256410256,0,20,2.326088661,0.77646747,0.256410256,0.02991453,0.119183286,0.19017094,0.038461538,0,0.052231719,0,0.004748338,0.014245014,0.009734093,0,0.014957265,0,0.015194682,0,0,0,0.004985755,0.004748338,0,0.009496676,0,0.091168091,0.139363723,0.004985755,0.339268756,0.090693257,0.038461538,0.009734093,0,0.019705603,0.230531814,0,0.039411206,0.31362773,,
SC5_49,SC,22-Mar-10,40259,1003,u_con,c_con,u_con.c_con,0.027828887,0.033118675,0.225390984,0,0,0.018629255,0.06899724,0,0,0,0,0,0.000229991,0.009429623,0,0,0,0,0,0.009199632,0,0,0.009199632,0.023459062,0,0,0,0,0.001149954,0,0,0,0,0,0.000919963,0,0,0.004599816,0.004599816,0,0.004599816,0.26724931,0.023229071,0,0,0.079116835,0,0,0,0,0,0,0,0,0.004599816,0,0.004599816,0.000229991,0,0,0,0,0,0,0,0,0,0.179622815,0,20,1.92285546,0.641864921,0.179622815,0.027828887,0.033118675,0.225390984,0.018629255,0,0.06899724,0,0.000229991,0.009429623,0.009199632,0,0.032658694,0,0.001149954,0,0,0,0.000919963,0,0.004599816,0.004599816,0.004599816,0.290478381,0.079116835,0.009429623,0.286338546,0.087626495,0.018629255,0.009199632,0,0.032888684,0.369595216,0,0.025298988,0.446412144,,
SC5_50,SC,22-Mar-10,40259,1003,u_con,c_rem,u_con.c_rem,0.008579201,0.046243984,0.163214062,0,0,0.012973425,0.083699519,0,0.004184976,0,0,0,0,0,0,0,0,0,0,0.063193137,0,0,0.025109856,0.008369952,0,0,0.004184976,0,0.012764177,0,0,0,0,0.02092488,0,0,0,0,0.016739904,0,0.025109856,0.200878845,0.080142289,0,0,0.051265955,0.000209249,0,0,0,0,0.008369952,0,0,0.004394225,0.004184976,0,0,0,0,0,0,0,0,0,0.000209249,0.000209249,0.15484411,0,20,2.354097269,0.785816973,0.155262607,0.008579201,0.046243984,0.163214062,0.012973425,0,0.083699519,0.004184976,0.004184976,0,0.063193137,0,0.033479807,0,0.012764177,0,0,0,0.02092488,0,0,0.016739904,0.025109856,0.281021134,0.059845156,0.008579201,0.218037246,0.096672944,0.012973425,0.063193137,0.004184976,0.037664783,0.34086629,0,0.084118016,0.530027202,,
SC6_14,SC,22-Mar-10,40259,1003,u_rem,c_con,u_rem.c_con,0.05255614,0.091495461,0.43956044,0,0,0.004777831,0.05255614,0,0.000238892,0,0,0,0.004777831,0,0,0,0,0,0,0,0,0,0.019111323,0.030100334,0.014333493,0,0,0,0,0,0,0,0,0.000238892,0.00621118,0,0,0.019827998,0,0,0.000477783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005016722,0,0,0,0,0,0,0,0,0,0,0,0.253225036,0.005494505,14,1.327962699,0.503195851,0.258719541,0.05255614,0.091495461,0.43956044,0.004777831,0,0.05255614,0,0.005016722,0,0,0,0.063545151,0,0,0,0,0,0.006450072,0,0.019827998,0,0.000477783,0,0,0.005016722,0.58361204,0.05733397,0.004777831,0,0,0.068561873,0,0,0.031772575,0.100334448,,
SC6_18,SC,22-Mar-10,40259,1003,u_rem,c_rem,u_rem.c_rem,0.016029923,0.10686615,0.261822068,0.005343308,0,0.06411969,0,0,0.005343308,0,0,0,0,0.133582688,0.032059845,0,0,0,0,0.032059845,0,0,0.048089768,0.02137323,0.10686615,0,0,0,0.000267165,0,0,0,0,0.02137323,0.000534331,0,0,0.016029923,0.005343308,0,0,0.005343308,0,0,0,0.005343308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112209458,0,18,2.176487109,0.753012862,0.112209458,0.016029923,0.10686615,0.261822068,0.06411969,0.005343308,0,0,0.005343308,0.133582688,0.06411969,0,0.176329148,0,0.000267165,0,0,0,0.021907561,0,0.016029923,0.005343308,0,0.005343308,0.005343308,0,0.384718141,0.069462998,0.069462998,0.06411969,0,0.181672455,0.010686615,0,0.043547956,0.433609404,,
SC6_21,SC,22-Mar-10,40259,1003,u_rem,c_rem,u_rem.c_rem,0.01375989,0.096319229,0.096319229,0,0,0,0,0,0.048159615,0,0,0,0,0.06879945,0.006879945,0,0,0,0,0.006879945,0,0,0,0.020639835,0.343997248,0,0,0,0.022015824,0,0,0,0,0.05503956,0.028551772,0,0,0.034399725,0.034399725,0.01375989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110079119,0,14,2.073621554,0.785743277,0.110079119,0.01375989,0.096319229,0.096319229,0,0,0,0,0.048159615,0.06879945,0.01375989,0,0.364637083,0,0.022015824,0,0,0,0.083591331,0,0.034399725,0.034399725,0.01375989,0,0,0,0.206398349,0,0,0.01375989,0,0.412796698,0,0,0.188166495,0.683522532,,
SC6_33,SC,22-Mar-10,40259,1003,u_rem,c_con,u_rem.c_con,0.015091539,0.144235527,0.21301336,0.034636319,0,0,0.089312222,0,0.00544285,0,0,0,0,0.029688273,0,0,0,0,0,0.004948046,0,0,0.000247402,0.035625928,0.054428501,0,0,0,0,0,0,0,0,0.034883721,0.01632855,0,0,0.000247402,0.029935675,0.004948046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014844137,0,0.004948046,0.267194458,0,16,2.12975477,0.768146661,0.272142504,0.015091539,0.144235527,0.21301336,0,0.034636319,0.089312222,0,0.00544285,0.029688273,0.004948046,0,0.090301831,0,0,0,0,0,0.051212271,0,0.000247402,0.029935675,0.004948046,0,0,0,0.372340426,0.12394854,0.034636319,0.004948046,0,0.095744681,0,0,0.086343394,0.23156853,,
SC7_2,SC,22-Mar-10,40259,1003,u_con,c_rem,u_con.c_rem,0.008624407,0.172919362,0.073954291,0.008624407,0,0,0,0,0.017248814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056489866,0.030401035,0,0.004312204,0,0.013799051,0,0,0,0,0.064898663,0.00021561,0.004527814,0,0.017248814,0.004743424,0.004312204,0,0,0,0,0,0.116645106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396722725,0.004312204,15,2.067181974,0.763346992,0.401034929,0.008624407,0.172919362,0.073954291,0,0.008624407,0,0.004312204,0.017248814,0,0,0,0.086890901,0,0.013799051,0,0,0,0.069642087,0,0.017248814,0.004743424,0.004312204,0,0.116645106,0,0.25549806,0.008624407,0.008624407,0,0.004312204,0.104139715,0.116645106,0,0.10974558,0.334842605,,
SC7_3,SC,22-Mar-10,40259,1003,u_con,c_con,u_con.c_con,0,0.232108317,0.237185687,0,0,0,0,0,0.043520309,0,0,0,0,0,0,0,0,0,0,0.02417795,0,0,0,0.072775629,0.043520309,0,0,0,0.019584139,0,0,0,0,0.043762089,0.005560928,0,0,0.00483559,0,0,0,0.040135397,0,0,0,0.087765957,0,0,0,0,0,0,0,0,0,0,0,0.00967118,0,0,0,0,0,0,0,0,0,0.135396518,0,13,2.040364245,0.795479349,0.135396518,0,0.232108317,0.237185687,0,0,0,0,0.043520309,0,0.02417795,0,0.116295938,0,0.019584139,0,0,0,0.049323017,0,0.00483559,0,0,0.040135397,0.087765957,0.00967118,0.469294004,0,0,0.02417795,0,0.159816248,0.127901354,0,0.083413926,0.395309478,,
SC7_4,SC,22-Mar-10,40259,1003,u_con,c_rem,u_con.c_rem,0.004541326,0.317892825,0.12284287,0,0,0.004768392,0,0,0.014078111,0,0,0,0,0,0,0,0,0,0.009309718,0.009082652,0,0,0.004541326,0.019073569,0.004541326,0,0,0,0.014986376,0,0,0,0,0.050635786,0.005222525,0,0,0,0.009082652,0,0,0.000227066,0,0,0,0.104904632,0,0,0,0,0,0,0,0,0,0.004541326,0,0,0,0,0,0,0,0,0,0,0,0.29972752,0,16,1.743260187,0.628748207,0.29972752,0.004541326,0.317892825,0.12284287,0.004768392,0,0,0,0.014078111,0,0.018392371,0,0.028156222,0,0.014986376,0,0,0,0.055858311,0,0,0.009082652,0,0.000227066,0.104904632,0.004541326,0.445277021,0.004768392,0.004768392,0.018392371,0,0.042234332,0.105131698,0,0.084468665,0.250227066,,
SC7_5,SC,22-Mar-10,40259,1003,u_con,c_con,u_con.c_con,0.00023015,0.248791715,0.101265823,0,0,0,0,0.004602992,0.101495972,0,0,0,0,0,0,0,0,0,0,0.009205984,0,0,0.013808976,0.055926352,0.027848101,0,0,0,0.009436133,0,0,0,0,0.07456847,0.024626007,0,0,0,0.018642117,0.004602992,0,0,0,0,0,0.023475259,0.004833142,0,0,0,0,0,0,0,0.009436133,0,0,0.004602992,0,0,0,0,0,0.00023015,0.004602992,0,0,0.257767549,0,19,2.17515026,0.738731648,0.257767549,0.00023015,0.248791715,0.101265823,0,0,0.004602992,0,0.101495972,0,0.009205984,0,0.097583429,0,0.009436133,0,0,0,0.099194476,0,0,0.018642117,0.004602992,0,0.0283084,0.014269275,0.350287687,0.004602992,0,0.009205984,0,0.199079402,0.0283084,0,0.146144994,0.387341772,,
SC8_37,SC,22-Mar-10,40259,1003,u_rem,c_con,u_rem.c_con,0,0.020677628,0.059790732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005979073,0,0,0,0.000498256,0,0,0,0,0,0.493273543,0.004982561,0.000249128,0,0,0,0,0,0,0.004982561,0,0,0,0,0,0,0.065520678,0,0,0,0.014947683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099651221,0,10,0.983954955,0.427326208,0.099651221,0,0.020677628,0.059790732,0,0,0,0,0,0,0.005979073,0,0.000498256,0,0,0.004982561,0.493273543,0.000249128,0,0,0,0.004982561,0,0,0.080468361,0,0.080468361,0,0,0.005979073,0,0.000498256,0.080468361,0.005231689,0.498256104,0.590433483,,
SC8_38,SC,22-Mar-10,40259,1003,u_rem,c_rem,u_rem.c_rem,0.010735373,0.021470746,0.150295223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021470746,0,0.010735373,0,0,0,0.069779925,0,0,0,0,0.048845947,0.032206119,0,0,0,0.010735373,0.000805153,0.053676865,0,0.021470746,0.011003757,0,0,0.279119699,0,0,0,0.198604402,0,0,0,0.042941492,0,0,0,0,0,0,0,0.01610306,0,0,0,0,0,0,0,0,0,0,0,16,2.177428116,0.785341186,0,0.010735373,0.021470746,0.150295223,0,0,0,0,0,0,0.032206119,0,0.069779925,0,0.048845947,0,0.032206119,0,0.065217391,0,0.021470746,0.011003757,0,0.279119699,0.241545894,0.01610306,0.182501342,0,0,0.032206119,0,0.069779925,0.520665593,0,0.194847021,0.817498658,,
SC8_39,SC,22-Mar-10,40259,1003,u_rem,c_con,u_rem.c_con,0.022366361,0.241556699,0.05390293,0,0.004473272,0.049205994,0,0,0,0,0,0,0.000223664,0,0,0,0,0,0,0.031536569,0,0,0,0.027063297,0,0,0,0,0,0.18340416,0,0.044732722,0,0.004696936,0.000223664,0.004473272,0.000447327,0,0,0,0,0,0,0,0,0.031312905,0.000223664,0,0,0,0,0,0,0,0,0,0,0.004473272,0,0,0,0,0,0,0,0,0.044732722,0.228136882,0,16,1.847369957,0.666297869,0.272869604,0.022366361,0.241556699,0.05390293,0.049205994,0.004473272,0,0,0.000223664,0,0.031536569,0,0.027063297,0,0,0,0.18340416,0.044732722,0.009393872,0.000447327,0,0,0,0,0.031536569,0.004473272,0.31782599,0.053679266,0.053679266,0.031536569,0,0.02728696,0.031536569,0.044732722,0.197718631,0.332811452,,
SC8_40,SC,22-Mar-10,40259,1003,u_rem,c_rem,u_rem.c_rem,0.005260389,0.005260389,0.084166228,0,0,0,0,0,0,0,0,0,0,0.005260389,0,0.021041557,0,0.057864282,0.010520779,0.026301946,0,0,0.010520779,0.026301946,0,0,0,0,0,0.058390321,0.036822725,0,0,0.015781168,0,0,0,0.021041557,0.015781168,0,0,0,0,0,0,0.462914256,0,0,0,0,0,0,0.005260389,0.005260389,0,0,0,0.005260389,0,0,0,0,0,0,0,0,0,0.105207785,0.015781168,18,1.851714848,0.640649371,0.120988953,0.005260389,0.005260389,0.084166228,0,0,0,0,0,0.005260389,0.115728564,0,0.036822725,0,0,0.036822725,0.058390321,0,0.015781168,0,0.021041557,0.015781168,0,0,0.473435034,0.005260389,0.094687007,0,0,0.115728564,0,0.036822725,0.473435034,0.036822725,0.116254603,0.78432404,,
ON0_45,ON,3-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0,0.059533228,0.300632911,0,0,0.023931962,0,0,0,0,0,0,0,0,0.043710443,0,0,0.000197785,0,0.023931962,0,0,0.016416139,0.003955696,0,0,0,0,0,0,0,0,0,0.047666139,0.000197785,0.004351266,0,0.003955696,0,0,0,0.135087025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027887658,0.308544304,0,13,1.69744066,0.661783304,0.336431962,0,0.059533228,0.300632911,0.023931962,0,0,0,0,0,0.06784019,0,0.020371835,0,0,0,0,0,0.05221519,0,0.003955696,0,0,0.135087025,0,0,0.360166139,0.023931962,0.023931962,0.06784019,0,0.020371835,0.135087025,0,0.056170886,0.279469937,,
ON0_46,ON,3-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0,0.045535318,0.284318081,0.017992004,0,0,0,0,0,0,0,0,0,0,0.231230564,0,0,0,0,0.09329187,0,0,0.005330964,0.013771657,0,0,0,0,0.000444247,0,0,0,0,0.02665482,0.000222124,0.00888494,0,0,0,0,0,0.049977788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031319414,0.191026211,0,12,1.691508506,0.680713099,0.222345624,0,0.045535318,0.284318081,0,0.017992004,0,0,0,0,0.324522434,0,0.019102621,0,0.000444247,0,0,0,0.035761884,0,0,0,0,0.049977788,0,0,0.329853398,0.017992004,0.017992004,0.324522434,0,0.019102621,0.049977788,0,0.036206131,0.429808974,,
ON0_48,ON,3-Jun-10,40331,1006,u_con,c_rem,u_con.c_rem,0,0.10807514,0.112466455,0,0,0.14198585,0,0,0,0,0,0,0,0.131739449,0.161258844,0,0,0,0,0.01000244,0,0.000487924,0,0.005123201,0,0,0,0,0.000975848,0,0,0,0,0.01000244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005611125,0.312271286,0,10,1.749453085,0.759777821,0.31788241,0,0.10807514,0.112466455,0.14198585,0,0,0,0,0.131739449,0.171261283,0.000487924,0.005123201,0,0.000975848,0,0,0,0.01000244,0,0,0,0,0,0,0,0.220541596,0.14198585,0.14198585,0.171749207,0,0.005123201,0,0,0.010978287,0.319590144,,
ON0_49,ON,3-Jun-10,40331,1006,u_con,c_con,u_con.c_con,0,0.086354481,0.367573011,0,0,0.000251762,0,0,0,0,0,0,0,0.040281974,0.050352467,0,0,0,0,0.025427996,0,0,0,0.11102719,0,0,0.010322256,0,0.010574018,0,0,0,0,0.015357503,0,0,0,0,0,0,0,0.121349446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161127895,0,11,1.748470968,0.729169029,0.161127895,0,0.086354481,0.367573011,0.000251762,0,0,0.010322256,0,0.040281974,0.075780463,0,0.11102719,0,0.010574018,0,0,0,0.015357503,0,0,0,0,0.121349446,0,0,0.453927492,0.000251762,0.000251762,0.075780463,0.010322256,0.11102719,0.121349446,0,0.025931521,0.38469285,,
ON1_17,ON,3-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0,0.000445236,0.347284061,0,0,0.080142476,0,0,0,0,0,0,0,0.013357079,0.057880677,0,0,0,0,0.00890472,0,0,0,0.049198575,0,0,0,0,0,0,0,0,0,0,0,0,0.084817453,0,0,0,0,0.000222618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045636687,0.311665183,0.000445236,9,1.420872742,0.646667053,0.357747106,0,0.000445236,0.347284061,0.080142476,0,0,0,0,0.013357079,0.066785396,0,0.049198575,0,0,0,0,0,0,0.084817453,0,0,0,0.000222618,0,0,0.347729297,0.080142476,0.080142476,0.066785396,0,0.049198575,0.000222618,0,0.084817453,0.214381122,,
ON1_84,ON,3-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0,0.025829483,0.29399412,0,0,0.042209156,0,0,0,0,0,0,0,0.067408652,0.01700966,0,0,0,0,0.008819824,0,0,0,0.03800924,0,0,0,0,0,0,0,0,0,0.004199916,0,0,0.193406132,0,0,0,0,0.110457791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013649727,0.184796304,0,10,1.761636667,0.765069084,0.198446031,0,0.025829483,0.29399412,0.042209156,0,0,0,0,0.067408652,0.025829483,0,0.03800924,0,0,0,0,0,0.004199916,0.193406132,0,0,0,0.110457791,0,0,0.319823604,0.042209156,0.042209156,0.025829483,0,0.03800924,0.110457791,0,0.197606048,0.439311214,,
ON1_85,ON,3-Jun-10,40331,1006,u_rem,c_rem,u_rem.c_rem,0,0.000766088,0.26557712,0,0,0.128192033,0,0,0,0,0,0,0,0.122574055,0.030898876,0,0,0,0,0.001532176,0,0,0,0.01072523,0,0,0,0,0,0,0,0,0,0,0,0,0.209397344,0,0,0,0,0.005617978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219611849,0.005107252,9,1.552235108,0.706452642,0.224719101,0,0.000766088,0.26557712,0.128192033,0,0,0,0,0.122574055,0.032431052,0,0.01072523,0,0,0,0,0,0,0.209397344,0,0,0,0.005617978,0,0,0.266343207,0.128192033,0.128192033,0.032431052,0,0.01072523,0.005617978,0,0.209397344,0.380745659,,
ON1_86,ON,3-Jun-10,40331,1006,u_rem,c_con,u_rem.c_con,0,0.005122951,0.297131148,0,0,0.010245902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015368852,0,0,0,0.445696721,0,0,0,0,0,0.035860656,0,0,0.005635246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005122951,0,0,0,0,0,0,0,0,0,0,0,0.061987705,0.117827869,0,8,1.063006338,0.511197991,0.179815574,0,0.005122951,0.297131148,0.010245902,0,0,0,0,0,0,0,0.015368852,0.445696721,0,0,0,0,0.035860656,0.005635246,0,0,0,0,0,0.005122951,0.302254098,0.010245902,0.010245902,0,0,0.015368852,0,0.445696721,0.046618852,0.507684426,,
