"","id","site","transect","code","length","comment","sppR.comp","real.date","comm.date","season","surveyor","urch","removals"
"2005",2005,"PG","PG4","SFR",18,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2006",2006,"PG","PG4","SFR",16,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2007",2007,"PG","PG4","SFR",15,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2008",2008,"PG","PG4","Mop",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2009",2009,"PG","PG4","Mop",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2010",2010,"PG","PG4","JZO",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2011",2011,"PG","PG4","JZO",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2012",2012,"PG","PG4","CST",9,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2013",2013,"PG","PG4","CST",10,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2014",2014,"PG","PG4","SCR",21,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2015",2015,"PG","PG4","SCR",20,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2016",2016,"PG","PG4","ANA",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2017",2017,"PG","PG4","SAC",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2018",2018,"PG","PG4","HDE",20,"male",1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2019",2019,"PG","PG4","HDE",23,"male",1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2020",2020,"PG","PG5","PGR",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2021",2021,"PG","PG5","JZO",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2022",2022,"PG","PG5","JZO",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2023",2023,"PG","PG5","JZO",7,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2024",2024,"PG","PG5","JZO",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2025",2025,"PG","PG5","JZO",6,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2026",2026,"PG","PG5","JZO",7,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2027",2027,"PG","PG5","Mop",4,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2028",2028,"PG","PG5","Mop",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2029",2029,"PG","PG5","SCR",22,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2030",2030,"PG","PG5","CLI",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2031",2031,"PG","PG5","PCA",43,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2032",2032,"PG","PG5","CAN",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2033",2033,"PG","PG5","CAN",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2034",2034,"PG","PG5","CAN",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2035",2035,"PG","PG5","CAN",2,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2036",2036,"PG","PG5","Hen",9,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2037",2037,"PG","PG5","SAC",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_rem","no"
"2038",2038,"PG","PG6","SFR",8,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2039",2039,"PG","PG6","SFR",7,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2040",2040,"PG","PG6","Chl",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2041",2041,"PG","PG6","Hen",6,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2042",2042,"PG","PG6","JZO",6,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2043",2043,"PG","PG6","JZO",7,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2044",2044,"PG","PG6","JZO",4,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2045",2045,"PG","PG6","PCA",36,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2046",2046,"PG","PG6","ETR",63,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2047",2047,"PG","PG6","hermit",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2048",2048,"PG","PG6","SCR",20,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2049",2049,"PG","PG6","TCAn",2,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2050",2050,"PG","PG6","AHA",4,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2051",2051,"PG","PG6","JZO",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2052",2052,"PG","PG6","Hen",5,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2053",2053,"PG","PG6","Hen",3,NA,1,2010-06-03,2010-06-03,"summer","KT","u_con","no"
"2054",2054,"SC","SC1","PHE",20,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2055",2055,"SC","SC1","LMA",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2056",2056,"SC","SC1","LMA",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2057",2057,"SC","SC1","Hen",5,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2058",2058,"SC","SC1","Hen",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2059",2059,"SC","SC1","JZO",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2060",2060,"SC","SC1","EQU",7,"eupentacta quinqesimita",1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2061",2061,"SC","SC4","FOR",10,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2062",2062,"SC","SC4","FOR",11,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2063",2063,"SC","SC4","FOR",11,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2064",2064,"SC","SC4","PCA",24,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2065",2065,"SC","SC4","SAC",3,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2066",2066,"SC","SC4","EQU",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2067",2067,"SC","SC4","Hen",7,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2068",2068,"SC","SC4","Hen",7,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2069",2069,"SC","SC4","Hen",7,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2070",2070,"SC","SC4","Hen",8,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2071",2071,"SC","SC4","hermit",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2072",2072,"SC","SC4","PHE",20,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2073",2073,"SC","SC4","SEM",9,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2074",2074,"SC","SC4","SEM",12,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2075",2075,"SC","SC4","SCR",20,"copper RF",1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2076",2076,"SC","SC5","JZO",9,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2077",2077,"SC","SC5","Mop",3,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2078",2078,"SC","SC5","Hen",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2079",2079,"SC","SC5","Hen",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2080",2080,"SC","SC5","Hen",5,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2081",2081,"SC","SC5","hermit",1,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2082",2082,"SC","SC5","hermit",1,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2083",2083,"SC","SC5","hermit",1,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2084",2084,"SC","SC5","GHE",4,"geitodoris heathi?",1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2085",2085,"SC","SC6","CLU",3,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2086",2086,"SC","SC6","CLU",5,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2087",2087,"SC","SC6","CLU",3,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2088",2088,"SC","SC6","SFL",32,"yellowtail RF",1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2089",2089,"SC","SC6","Mop",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2090",2090,"SC","SC6","OEL",45,"ling",1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2091",2091,"SC","SC6","EQU",7,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2092",2092,"SC","SC7","SFR",12,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2093",2093,"SC","SC7","SFR",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2094",2094,"SC","SC7","Hen",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2095",2095,"SC","SC7","Hen",5,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2096",2096,"SC","SC7","Hen",7,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2097",2097,"SC","SC7","Chl",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2098",2098,"SC","SC7","Chl",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2099",2099,"SC","SC7","Chl",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2100",2100,"SC","SC7","Chl",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2101",2101,"SC","SC7","Chl",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2102",2102,"SC","SC7","Chl",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2103",2103,"SC","SC7","Pho",6,"pholis - gunnel",1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2104",2104,"SC","SC7","JZO",5,NA,1,2010-06-02,2010-06-03,"summer","TD","u_con","no"
"2105",2105,"SC","SC8","Hen",6,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2106",2106,"SC","SC8","Hen",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2107",2107,"SC","SC8","Hen",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2108",2108,"SC","SC8","JZO",7,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2109",2109,"SC","SC8","JZO",8,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2110",2110,"SC","SC8","JZO",5,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2111",2111,"SC","SC8","OGR",4,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2112",2112,"SC","SC8","OGR",3,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2113",2113,"SC","SC8","OGR",3,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2114",2114,"SC","SC8","HDE",17,"greenling",1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2115",2115,"SC","SC8","DIM",17,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2116",2116,"SC","SC8","Mop",5,NA,1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2117",2117,"SC","SC8","CDE",20,"Chirolophis decoratus - decorated warbonnet",1,2010-06-02,2010-06-03,"summer","TD","u_rem","no"
"2118",2118,"ON","ON0","SFR",16,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2119",2119,"ON","ON0","SFR",13,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2120",2120,"ON","ON0","PCA",35,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2121",2121,"ON","ON0","PCA",40,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2122",2122,"ON","ON0","PCA",30,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2123",2123,"ON","ON0","PCA",25,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2124",2124,"ON","ON0","JZO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2125",2125,"ON","ON0","JZO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2126",2126,"ON","ON0","JZO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2127",2127,"ON","ON0","RNI",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2128",2128,"ON","ON0","CLU",1,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2129",2129,"ON","ON1","SFR",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2130",2130,"ON","ON1","SFR",9,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2131",2131,"ON","ON1","SFR",12,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2132",2132,"ON","ON1","SFR",14,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2133",2133,"ON","ON1","SFR",15,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2134",2134,"ON","ON1","SDR",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2135",2135,"ON","ON1","Nuc",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2136",2136,"ON","ON1","Nuc",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2137",2137,"ON","ON1","Nuc",5,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2138",2138,"ON","ON1","Nuc",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2139",2139,"ON","ON1","Nuc",3,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2140",2140,"ON","ON1","Nuc",5,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2141",2141,"ON","ON1","Nuc",6,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2142",2142,"ON","ON1","Nuc",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2143",2143,"ON","ON1","Nuc",6,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2144",2144,"ON","ON1","Nuc",5,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2145",2145,"ON","ON1","Nuc",5,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2146",2146,"ON","ON1","Nuc",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2147",2147,"ON","ON1","Nuc",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2148",2148,"ON","ON1","Nuc",5,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2149",2149,"ON","ON1","Nuc",5,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2150",2150,"ON","ON1","ETR",40,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2151",2151,"ON","ON1","CLU",3,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2152",2152,"ON","ON1","JZO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2153",2153,"ON","ON1","JZO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2154",2154,"ON","ON1","JZO",3,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2155",2155,"ON","ON1","CST",17,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2156",2156,"ON","ON1","SAC",2,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2157",2157,"ON","ON1","CFO",8,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2158",2158,"ON","ON1","PCA",40,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2159",2159,"ON","ON2","SFR",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2160",2160,"ON","ON2","SFR",8,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2161",2161,"ON","ON2","SFR",14,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2162",2162,"ON","ON2","SFR",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2163",2163,"ON","ON2","SFR",3,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2164",2164,"ON","ON2","SFR",8,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2165",2165,"ON","ON2","SFR",14,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2166",2166,"ON","ON2","SDR",5,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2167",2167,"ON","ON2","JZO",9,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2168",2168,"ON","ON2","JZO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2169",2169,"ON","ON2","JZO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2170",2170,"ON","ON2","PHE",20,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2171",2171,"ON","ON2","Nuc",2,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2172",2172,"ON","ON2","Nuc",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2173",2173,"ON","ON2","CST",17,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2174",2174,"ON","ON2","CFO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2175",2175,"ON","ON2","CFO",3,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2176",2176,"ON","ON2","CFO",6,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2177",2177,"ON","ON2","CFO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2178",2178,"ON","ON2","Hen",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2179",2179,"ON","ON2","SAC",2,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2180",2180,"ON","ON2","CLU",2,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2181",2181,"ON","ON2","CLU",2,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2182",2182,"ON","ON2","CLU",3,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2183",2183,"ON","ON2","RNI",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2184",2184,"ON","ON2","RNI",10,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2185",2185,"ON","ON2","PCA",45,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2186",2186,"ON","ON3","SFR",6,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2187",2187,"ON","ON3","SFR",10,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2188",2188,"ON","ON3","SFR",10,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2189",2189,"ON","ON3","SFR",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2190",2190,"ON","ON3","SFR",8,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2191",2191,"ON","ON3","SFR",16,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2192",2192,"ON","ON3","SFR",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2193",2193,"ON","ON3","SFR",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2194",2194,"ON","ON3","JZO",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2195",2195,"ON","ON3","JZO",5,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2196",2196,"ON","ON3","JZO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2197",2197,"ON","ON3","PPA",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2198",2198,"ON","ON3","Nuc",5,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2199",2199,"ON","ON3","Nuc",6,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2200",2200,"ON","ON3","CLU",2,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2201",2201,"ON","ON3","LMA",6,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2202",2202,"ON","ON4","CLU",4,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2203",2203,"ON","ON4","CLU",3,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2204",2204,"ON","ON4","CLU",2,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2205",2205,"ON","ON4","CLU",3,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2206",2206,"ON","ON4","CLU",2,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2207",2207,"ON","ON4","CLU",4,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2208",2208,"ON","ON4","JZO",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2209",2209,"ON","ON4","JZO",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2210",2210,"ON","ON4","HCR",4,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2211",2211,"ON","ON4","HCR",2,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2212",2212,"ON","ON4","FOR",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2213",2213,"ON","ON4","FOR",2,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2214",2214,"ON","ON4","Hen",18,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2215",2215,"ON","ON4","Hen",12,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2216",2216,"ON","ON4","SCR",20,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2217",2217,"ON","ON4","SCR",25,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2218",2218,"ON","ON4","CFO",7,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2219",2219,"ON","ON4","HDE",25,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_con","no"
"2220",2220,"ON","ON5","JZO",0.01,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2221",2221,"ON","ON5","JZO",0.01,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2222",2222,"ON","ON5","JZO",0.01,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2223",2223,"ON","ON5","JZO",7,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2224",2224,"ON","ON5","FOR",5,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2225",2225,"ON","ON5","CFO",0.01,NA,1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2226",2226,"ON","ON5","PCA",42,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2227",2227,"ON","ON5","PCA",40,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2228",2228,"ON","ON5","PCA",36,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2229",2229,"ON","ON5","CLU",0.01,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2230",2230,"ON","ON5","CLU",0.01,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2231",2231,"ON","ON5","CLU",0.01,"or other dorid",1,2010-08-30,2010-08-30,"fall","BMC","u_rem","no"
"2232",2232,"ON","ON5","SCR",28,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2233",2233,"ON","ON5","SCR",30,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2234",2234,"ON","ON5","Nuc",5,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2235",2235,"ON","ON5","FVE",2,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2236",2236,"ON","ON5","Aca",2,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2237",2237,"ON","ON5","Aca",3,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2238",2238,"ON","ON5","HDE",15,NA,1,2010-08-30,2010-08-30,"fall","RE","u_rem","no"
"2239",2239,"PG","PG1","HCR",2,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2240",2240,"PG","PG1","HCR",2,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2241",2241,"PG","PG1","HCR",1,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2242",2242,"PG","PG1","HCR",2,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2243",2243,"PG","PG1","HCR",3,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2244",2244,"PG","PG1","JZO",4,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2245",2245,"PG","PG1","JZO",5,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2246",2246,"PG","PG1","JZO",4,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2247",2247,"PG","PG1","JZO",2,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2248",2248,"PG","PG1","JZO",4,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2249",2249,"PG","PG1","JZO",4,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2250",2250,"PG","PG1","JZO",5,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2251",2251,"PG","PG1","JZO",6,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2252",2252,"PG","PG1","JZO",5,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2253",2253,"PG","PG1","SAC",4,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2254",2254,"PG","PG1","Hen",10,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
"2255",2255,"PG","PG1","Hen",20,NA,1,2010-08-31,2010-08-30,"fall","BMC","u_con","no"
